complex_id	tier	parent_pdb	weight
6BST__SR0__laC__aaA__rs101__m1__alt.	eligible_core	6BST	1.4697247706422101
6C63__EKJ__laD__aaA__rs101__m1__alt.	eligible_core	6C63	0.73486238532110504
6C63__EKJ__laH__aaB__rs101__m1__alt.	eligible_core	6C63	0.73486238532110504
6C64__EKM__laD__aaA__rs101__m1__alt.	eligible_core	6C64	0.73486238532110504
6C64__EKM__laH__aaB__rs101__m1__alt.	eligible_core	6C64	0.73486238532110504
6C65__EKJ__laD__aaA__rs101__m1__alt.	eligible_core	6C65	0.48990825688073669
6C65__EKJ__laH__aaB__rs101__m1__alt.	eligible_core	6C65	0.48990825688073669
6C65__EKJ__laL__aaC__rs101__m1__alt.	eligible_core	6C65	0.48990825688073669
6CB3__GTP__laAB__aaB__rs221__m1__alt.	eligible_core	6CB3	0.73486238532110504
6CB3__GTP__laU__aaA__rs219__m1__alt.	eligible_core	6CB3	0.73486238532110504
6CC3__GTP__laFA__aaB__rs211__m1__alt.	eligible_diversity	6CC3	2.3217391304347954
6CK5__PRP__laIA__aaB__rs216__m1__alt.	eligible_core	6CK5	1.4697247706422101
6DB8__G4A__laD__aaR__rs101__m1__alt.	eligible_core	6DB8	1.4697247706422101
6DLQ__PRP__laB__aaA__rs201__m1__altA	eligible_core	6DLQ	1.4697247706422101
6DLR__PRP__laB__aaA__rs201__m1__altA	eligible_core	6DLR	1.4697247706422101
6DLS__PRP__laB__aaA__rs201__m1__altA	eligible_core	6DLS	1.4697247706422101
6DLT__PRP__laH__aaA__rs207__m1__altA	eligible_core	6DLT	1.4697247706422101
6E81__TFX__laB__aaA__rs101__m1__altA	eligible_core	6E81	1.4697247706422101
6E82__TFX__laC__aaA__rs102__m1__altA	eligible_core	6E82	1.4697247706422101
6E84__J0D__laC__aaA__rs102__m1__alt.	eligible_core	6E84	1.4697247706422101
6E8S__EKJ__laC__aaA__rs101__m1__alt.	eligible_core	6E8S	0.73486238532110504
6E8S__EKJ__laG__aaB__rs101__m1__alt.	eligible_core	6E8S	0.73486238532110504
6E8T__HZG__laE__aaD__rs101__m1__alt.	eligible_core	6E8T	0.36743119266055252
6E8T__HZG__laG__aaC__rs101__m1__alt.	eligible_core	6E8T	0.36743119266055252
6E8T__HZG__laJ__aaB__rs101__m1__alt.	eligible_core	6E8T	0.36743119266055252
6E8T__HZG__laL__aaA__rs101__m1__alt.	eligible_core	6E8T	0.36743119266055252
6E8U__HZD__laG__aaB__rs106__m1__alt.	eligible_core	6E8U	1.4697247706422101
6FC9__D5B__laB__aaA__rs101__m1__alt.	eligible_core	6FC9	1.4697247706422101
6GIM__EZK__laE__aaD__rs101__m1__alt.	eligible_core	6GIM	0.48990825688073669
6GIM__EZK__laF__aaC__rs101__m1__alt.	eligible_core	6GIM	0.48990825688073669
6GIM__EZK__laI__aaB__rs101__m1__alt.	eligible_core	6GIM	0.48990825688073669
6GZ7__FGW__laC__aaA__rs101__m1__alt.	eligible_core	6GZ7	1.4697247706422101
6GZK__FH8__laB__aaA__rs101__m1__alt.	eligible_core	6GZK	1.4697247706422101
6GZR__FH8__laB__aaA__rs101__m1__alt.	eligible_core	6GZR	1.4697247706422101
6HAG__SAH__laB__aaA__rs101__m1__alt.	eligible_core	6HAG	1.4697247706422101
6IZP__B2R__laB__aaA__rs101__m1__alt.	eligible_core	6IZP	0.73486238532110504
6IZP__B2R__laC__aaA__rs102__m1__alt.	eligible_core	6IZP	0.73486238532110504
6J2W__B2U__laB__aaA__rs101__m1__alt.	eligible_core	6J2W	1.4697247706422101
6JJ0__BO6__laB__aaA__rs101__m1__alt.	eligible_core	6JJ0	1.4697247706422101
6JJH__POH__laB__aaB__rs101__m1__alt.	eligible_core	6JJH	0.73486238532110504
6JJH__POH__laC__aaB__rs102__m1__alt.	eligible_core	6JJH	0.73486238532110504
6JJI__POH__laE__aaB__rs104__m1__alt.	eligible_core	6JJI	1.4697247706422101
6K3Y__4BW__laB__aaA__rs101__m1__alt.	eligible_diversity	6K3Y	2.3217391304347954
6KFL__POH__laG__aaA__rs105__m1__alt.	eligible_core	6KFL	1.4697247706422101
6LAS__SAM__laF__aaA__rs101__m1__alt.	eligible_core	6LAS	0.73486238532110504
6LAS__SAM__laG__aaB__rs101__m1__alt.	eligible_core	6LAS	0.73486238532110504
6LAU__SAH__laF__aaA__rs101__m1__alt.	eligible_core	6LAU	0.73486238532110504
6LAU__SAH__laI__aaB__rs101__m1__alt.	eligible_core	6LAU	0.73486238532110504
6LAX__SAM__laF__aaA__rs101__m1__alt.	eligible_core	6LAX	0.73486238532110504
6LAX__SAM__laG__aaB__rs101__m1__alt.	eligible_core	6LAX	0.73486238532110504
6LAZ__E7X__laG__aaA__rs102__m1__alt.	eligible_core	6LAZ	0.73486238532110504
6LAZ__E7X__laH__aaB__rs101__m1__alt.	eligible_core	6LAZ	0.73486238532110504
6M4T__F1R__laG__aaA__rs103__m1__alt.	eligible_core	6M4T	0.36743119266055252
6M4T__F1R__laJ__aaB__rs103__m1__alt.	eligible_core	6M4T	0.36743119266055252
6M4T__F1R__laK__aaC__rs101__m1__alt.	eligible_core	6M4T	0.36743119266055252
6M4T__F1R__laL__aaD__rs101__m1__alt.	eligible_core	6M4T	0.36743119266055252
6M5J__F1R__laG__aaA__rs103__m1__alt.	eligible_core	6M5J	0.36743119266055252
6M5J__F1R__laJ__aaB__rs103__m1__alt.	eligible_core	6M5J	0.36743119266055252
6M5J__F1R__laK__aaC__rs101__m1__alt.	eligible_core	6M5J	0.36743119266055252
6M5J__F1R__laL__aaD__rs101__m1__alt.	eligible_core	6M5J	0.36743119266055252
6N5K__2BA__laB__aaA__rs201__m1__alt.	eligible_core	6N5K	0.73486238532110504
6N5K__2BA__laC__aaA__rs202__m1__alt.	eligible_core	6N5K	0.73486238532110504
6N5N__2BA__laB__aaA__rs201__m1__alt.	eligible_core	6N5N	0.73486238532110504
6N5N__2BA__laC__aaA__rs202__m1__alt.	eligible_core	6N5N	0.73486238532110504
6N5O__2BA__laB__aaA__rs201__m1__alt.	eligible_core	6N5O	0.73486238532110504
6N5O__2BA__laC__aaA__rs202__m1__alt.	eligible_core	6N5O	0.73486238532110504
6N5P__2BA__laB__aaA__rs201__m1__alt.	eligible_core	6N5P	0.73486238532110504
6N5P__2BA__laC__aaA__rs202__m1__alt.	eligible_core	6N5P	0.73486238532110504
6N5Q__2BA__laB__aaA__rs201__m1__alt.	eligible_core	6N5Q	0.73486238532110504
6N5Q__2BA__laC__aaA__rs202__m1__alt.	eligible_core	6N5Q	0.73486238532110504
6N5S__2BA__laC__aaA__rs202__m1__alt.	eligible_core	6N5S	0.73486238532110504
6N5S__2BA__laD__aaA__rs203__m1__alt.	eligible_core	6N5S	0.73486238532110504
6N5T__2BA__laB__aaA__rs201__m1__alt.	eligible_core	6N5T	0.73486238532110504
6N5T__2BA__laC__aaA__rs202__m1__alt.	eligible_core	6N5T	0.73486238532110504
6O2L__BO6__laB__aaA__rs101__m1__alt.	eligible_core	6O2L	0.73486238532110504
6O2L__BO6__laC__aaA__rs102__m1__alt.	eligible_core	6O2L	0.73486238532110504
6OD9__AMZ__laD__aaA__rs102__m1__alt.	eligible_core	6OD9	0.73486238532110504
6OD9__AMZ__laI__aaB__rs102__m1__alt.	eligible_core	6OD9	0.73486238532110504
6OZK__TLA__laS__aaD__rs101__m1__alt.	eligible_core	6OZK	1.4697247706422101
6OZL__TLA__laN__aaD__rs101__m1__alt.	eligible_core	6OZL	1.4697247706422101
6QIR__J48__laE__aaA__rs101__m1__alt.	eligible_core	6QIR	0.36743119266055252
6QIR__J48__laF__aaA__rs102__m1__alt.	eligible_core	6QIR	0.36743119266055252
6QIR__J48__laG__aaC__rs101__m1__alt.	eligible_core	6QIR	0.36743119266055252
6QIR__J48__laH__aaD__rs101__m1__alt.	eligible_core	6QIR	0.36743119266055252
6QIS__J48__laI__aaA__rs101__m1__alt.	eligible_core	6QIS	0.18371559633027626
6QIS__J48__laJ__aaB__rs101__m1__alt.	eligible_core	6QIS	0.18371559633027626
6QIS__J48__laK__aaC__rs101__m1__alt.	eligible_core	6QIS	0.18371559633027626
6QIS__J48__laL__aaC__rs102__m1__alt.	eligible_core	6QIS	0.18371559633027626
6QIS__J48__laN__aaE__rs101__m1__alt.	eligible_core	6QIS	0.18371559633027626
6QIS__J48__laO__aaE__rs102__m1__altB	eligible_core	6QIS	0.18371559633027626
6QIS__J48__laP__aaG__rs101__m1__alt.	eligible_core	6QIS	0.18371559633027626
6QIS__J48__laQ__aaH__rs101__m1__alt.	eligible_core	6QIS	0.18371559633027626
6QIT__J48__laE__aaA__rs101__m1__altA	eligible_core	6QIT	0.36743119266055252
6QIT__J48__laF__aaA__rs102__m1__altA	eligible_core	6QIT	0.36743119266055252
6QIT__J48__laG__aaC__rs101__m1__alt.	eligible_core	6QIT	0.36743119266055252
6QIT__J48__laH__aaD__rs101__m1__altA	eligible_core	6QIT	0.36743119266055252
6RIO__K4Z__laC__aaA__rs101__m1__alt.	eligible_core	6RIO	1.4697247706422101
6SX3__LWQ__laB__aaA__rs101__m1__alt.	eligible_core	6SX3	1.4697247706422101
6TB7__AMP__laB__aaA__rs101__m1__alt.	eligible_core	6TB7	1.4697247706422101
6TF1__ADP__laJ__aaA__rs109__m1__alt.	eligible_core	6TF1	1.4697247706422101
6TF2__ATP__laJ__aaA__rs109__m1__alt.	eligible_core	6TF2	1.4697247706422101
6TFE__N6E__laR__aaA__rs117__m1__alt.	eligible_core	6TFE	1.4697247706422101
6TFG__PPS__laM__aaA__rs112__m1__alt.	eligible_core	6TFG	1.4697247706422101
6U8F__TG__laC__aaA__rs101__m1__alt.	eligible_core	6U8F	1.4697247706422101
6UP0__YO3__laF__aaC__rs104__m1__alt.	eligible_core	6UP0	0.73486238532110504
6UP0__YO3__laK__aaD__rs104__m1__alt.	eligible_core	6UP0	0.73486238532110504
6V9D__QW4__laC__aaB__rs101__m1__alt.	eligible_core	6V9D	0.48990825688073669
6V9D__QW4__laD__aaB__rs102__m1__alt.	eligible_core	6V9D	0.48990825688073669
6V9D__QW4__laH__aaE__rs101__m1__alt.	eligible_core	6V9D	0.48990825688073669
6VA2__QSV__laC__aaA__rs101__m1__alt.	eligible_core	6VA2	1.4697247706422101
6VA3__MQC__laC__aaA__rs101__m1__alt.	eligible_core	6VA3	1.4697247706422101
6VA4__QSY__laC__aaB__rs101__m1__alt.	eligible_core	6VA4	1.4697247706422101
6VGG__QWP__laF__aaB__rs101__m1__alt.	eligible_diversity	6VGG	2.3217391304347954
6WK7__AX2__laC__aaB__rs101__m1__alt.	eligible_core	6WK7	0.24495412844036835
6WK7__AX2__laD__aaB__rs102__m1__alt.	eligible_core	6WK7	0.24495412844036835
6WK7__AX2__laE__aaB__rs103__m1__alt.	eligible_core	6WK7	0.24495412844036835
6WK7__AX2__laF__aaC__rs101__m1__alt.	eligible_core	6WK7	0.24495412844036835
6WK7__AX2__laG__aaC__rs102__m1__alt.	eligible_core	6WK7	0.24495412844036835
6WK7__AX2__laH__aaC__rs103__m1__alt.	eligible_core	6WK7	0.24495412844036835
6WTL__2BA__laB__aaA__rs201__m1__alt.	eligible_core	6WTL	0.73486238532110504
6WTL__2BA__laC__aaA__rs202__m1__alt.	eligible_core	6WTL	0.73486238532110504
6WTR__2BA__laB__aaA__rs201__m1__alt.	eligible_core	6WTR	0.73486238532110504
6WTR__2BA__laC__aaA__rs202__m1__alt.	eligible_core	6WTR	0.73486238532110504
6WZR__UG1__laH__aaA__rs106__m1__alt.	eligible_core	6WZR	0.73486238532110504
6WZR__UG1__laK__aaB__rs103__m1__alt.	eligible_core	6WZR	0.73486238532110504
6WZS__UG4__laI__aaB__rs107__m1__alt.	eligible_core	6WZS	0.73486238532110504
6WZS__UG4__laP__aaA__rs107__m1__alt.	eligible_core	6WZS	0.73486238532110504
6XB7__UYS__laB__aaA__rs101__m1__alt.	eligible_core	6XB7	1.4697247706422101
6XKN__PRF__laB__aaA__rs201__m1__alt.	eligible_core	6XKN	1.4697247706422101
6XKO__PRF__laB__aaA__rs201__m1__alt.	eligible_core	6XKO	1.4697247706422101
6XRQ__V8A__laF__aaA__rs102__m1__alt.	eligible_core	6XRQ	0.73486238532110504
6XRQ__V8A__laG__aaA__rs103__m1__alt.	eligible_core	6XRQ	0.73486238532110504
6YL5__SAH__laAA__aaE__rs101__m1__alt.	eligible_core	6YL5	0.24495412844036835
6YL5__SAH__laFA__aaG__rs101__m1__alt.	eligible_core	6YL5	0.24495412844036835
6YL5__SAH__laJA__aaI__rs101__m1__alt.	eligible_core	6YL5	0.24495412844036835
6YL5__SAH__laM__aaA__rs101__m1__alt.	eligible_core	6YL5	0.24495412844036835
6YL5__SAH__laNA__aaK__rs101__m1__alt.	eligible_core	6YL5	0.24495412844036835
6YL5__SAH__laW__aaC__rs101__m1__alt.	eligible_core	6YL5	0.24495412844036835
6YMI__AMP__laN__aaA__rs102__m1__alt.	eligible_core	6YMI	0.16330275229357891
6YMI__AMP__laO__aaA__rs103__m1__alt.	eligible_core	6YMI	0.16330275229357891
6YMI__AMP__laQ__aaC__rs102__m1__alt.	eligible_core	6YMI	0.16330275229357891
6YMI__AMP__laS__aaF__rs102__m1__alt.	eligible_core	6YMI	0.16330275229357891
6YMI__AMP__laT__aaG__rs101__m1__alt.	eligible_core	6YMI	0.16330275229357891
6YMI__AMP__laV__aaI__rs102__m1__alt.	eligible_core	6YMI	0.16330275229357891
6YMI__AMP__laX__aaM__rs102__m1__alt.	eligible_core	6YMI	0.16330275229357891
6YMI__AMP__laY__aaN__rs101__m1__alt.	eligible_core	6YMI	0.16330275229357891
6YMI__AMP__laZ__aaO__rs201__m1__alt.	eligible_core	6YMI	0.16330275229357891
6YMJ__ADN__laAA__aaO__rs102__m1__alt.	eligible_core	6YMJ	0.16330275229357891
6YMJ__ADN__laM__aaA__rs201__m1__alt.	eligible_core	6YMJ	0.16330275229357891
6YMJ__ADN__laN__aaA__rs202__m1__alt.	eligible_core	6YMJ	0.16330275229357891
6YMJ__ADN__laQ__aaC__rs102__m1__alt.	eligible_core	6YMJ	0.16330275229357891
6YMJ__ADN__laS__aaF__rs201__m1__alt.	eligible_core	6YMJ	0.16330275229357891
6YMJ__ADN__laT__aaF__rs202__m1__alt.	eligible_core	6YMJ	0.16330275229357891
6YMJ__ADN__laU__aaI__rs201__m1__alt.	eligible_core	6YMJ	0.16330275229357891
6YMJ__ADN__laV__aaM__rs201__m1__alt.	eligible_core	6YMJ	0.16330275229357891
6YMJ__ADN__laY__aaN__rs101__m1__alt.	eligible_core	6YMJ	0.16330275229357891
6YMK__MTA__laM__aaA__rs101__m1__alt.	eligible_core	6YMK	0.16330275229357891
6YMK__MTA__laN__aaB__rs101__m1__alt.	eligible_core	6YMK	0.16330275229357891
6YMK__MTA__laO__aaC__rs101__m1__alt.	eligible_core	6YMK	0.16330275229357891
6YMK__MTA__laR__aaF__rs101__m1__alt.	eligible_core	6YMK	0.16330275229357891
6YMK__MTA__laT__aaG__rs101__m1__alt.	eligible_core	6YMK	0.16330275229357891
6YMK__MTA__laU__aaI__rs101__m1__alt.	eligible_core	6YMK	0.16330275229357891
6YMK__MTA__laW__aaM__rs101__m1__alt.	eligible_core	6YMK	0.16330275229357891
6YMK__MTA__laX__aaM__rs102__m1__alt.	eligible_core	6YMK	0.16330275229357891
6YMK__MTA__laY__aaO__rs101__m1__alt.	eligible_core	6YMK	0.16330275229357891
6YML__DSH__laF__aaA__rs102__m1__alt.	eligible_core	6YML	0.73486238532110504
6YML__DSH__laH__aaC__rs101__m1__alt.	eligible_core	6YML	0.73486238532110504
7ATG__58I__laD__aaB__rs101__m1__altA	eligible_diversity	7ATG	2.3217391304347954
7D12__L94__laB__aaA__rs101__m1__alt.	eligible_core	7D12	1.4697247706422101
7D7W__NAD__laC__aaA__rs102__m1__alt.	eligible_core	7D7W	1.4697247706422101
7D7X__ADP__laK__aaA__rs110__m1__alt.	eligible_core	7D7X	0.73486238532110504
7D7X__GTP__laB__aaA__rs101__m1__alt.	eligible_core	7D7X	0.73486238532110504
7D7Y__ATP__laC__aaA__rs102__m1__alt.	eligible_core	7D7Y	0.73486238532110504
7D7Y__GTP__laB__aaA__rs101__m1__alt.	eligible_core	7D7Y	0.73486238532110504
7D7Z__GTP__laB__aaA__rs101__m1__alt.	eligible_core	7D7Z	0.73486238532110504
7D7Z__NAD__laDA__aaA__rs129__m1__alt.	eligible_core	7D7Z	0.73486238532110504
7ELP__XAN__laF__aaA__rs104__m1__alt.	eligible_core	7ELP	0.73486238532110504
7ELP__XAN__laU__aaB__rs103__m1__alt.	eligible_core	7ELP	0.73486238532110504
7ELQ__XAN__laD__aaA__rs102__m1__alt.	eligible_core	7ELQ	0.73486238532110504
7ELQ__XAN__laO__aaB__rs102__m1__alt.	eligible_core	7ELQ	0.73486238532110504
7ELR__XAN__laD__aaA__rs102__m1__alt.	eligible_core	7ELR	0.73486238532110504
7ELR__XAN__laN__aaB__rs102__m1__alt.	eligible_core	7ELR	0.73486238532110504
7ELS__AZA__laK__aaA__rs109__m1__alt.	eligible_core	7ELS	0.73486238532110504
7ELS__AZA__laS__aaB__rs108__m1__alt.	eligible_core	7ELS	0.73486238532110504
7EOG__J8F__laC__aaA__rs102__m1__alt.	eligible_core	7EOG	1.4697247706422101
7EOH__J8F__laB__aaA__rs101__m1__alt.	eligible_core	7EOH	1.4697247706422101
7EOI__J8F__laB__aaA__rs101__m1__alt.	eligible_core	7EOI	1.4697247706422101
7EOJ__J8F__laB__aaA__rs101__m1__alt.	eligible_core	7EOJ	1.4697247706422101
7EOK__J8L__laC__aaA__rs102__m1__alt.	eligible_core	7EOK	1.4697247706422101
7EOL__J8O__laH__aaA__rs107__m1__alt.	eligible_core	7EOL	1.4697247706422101
7EOM__J8R__laC__aaA__rs102__m1__alt.	eligible_core	7EOM	1.4697247706422101
7EON__J8U__laC__aaA__rs102__m1__alt.	eligible_core	7EON	1.4697247706422101
7EOO__J8X__laC__aaA__rs102__m1__alt.	eligible_core	7EOO	1.4697247706422101
7EOP__J93__laH__aaA__rs107__m1__alt.	eligible_core	7EOP	1.4697247706422101
7FGT__5R3__laC__aaA__rs101__m1__alt.	eligible_core	7FGT	1.4697247706422101
7FHI__53D__laB__aaA__rs101__m1__alt.	eligible_core	7FHI	1.4697247706422101
7FJ0__53D__laB__aaA__rs101__m1__alt.	eligible_core	7FJ0	1.4697247706422101
7KBW__WAM__laB__aaA__rs101__m1__alt.	eligible_core	7KBW	0.73486238532110504
7KBW__WAM__laC__aaA__rs102__m1__alt.	eligible_core	7KBW	0.73486238532110504
7KBX__WAM__laB__aaA__rs101__m1__alt.	eligible_core	7KBX	0.73486238532110504
7KBX__WAM__laC__aaA__rs102__m1__alt.	eligible_core	7KBX	0.73486238532110504
7KVT__2ZY__laB__aaB__rs101__m1__alt.	eligible_core	7KVT	1.4697247706422101
7KVU__2ZY__laG__aaG__rs106__m1__alt.	eligible_core	7KVU	1.4697247706422101
7L0Z__2ZY__laB__aaG__rs101__m1__alt.	eligible_core	7L0Z	1.4697247706422101
7MKT__MMP__laB__aaA__rs101__m1__altA	eligible_core	7MKT	1.4697247706422101
7MSV__BER__laC__aaX__rs102__m1__alt.	eligible_core	7MSV	0.48990825688073669
7MSV__BER__laD__aaX__rs103__m1__alt.	eligible_core	7MSV	0.48990825688073669
7MSV__DGP__laB__aaX__rs101__m1__alt.	eligible_core	7MSV	0.48990825688073669
7N7D__BER__laB__aaA__rs101__m1__alt.	eligible_core	7N7D	0.73486238532110504
7N7D__BER__laC__aaA__rs102__m1__alt.	eligible_core	7N7D	0.73486238532110504
7N7E__BER__laB__aaA__rs101__m1__alt.	eligible_core	7N7E	0.73486238532110504
7N7E__BER__laC__aaA__rs102__m1__alt.	eligible_core	7N7E	0.73486238532110504
7OA3__V5Z__laC__aaA__rs101__m1__alt.	eligible_core	7OA3	1.4697247706422101
7OAV__GTP__laQ__aaC__rs102__m1__alt.	eligible_diversity	7OAV	2.3217391304347954
7OAV__V5Z__laE__aaA__rs101__m1__alt.	eligible_core	7OAV	0.36743119266055252
7OAV__V5Z__laK__aaB__rs101__m1__alt.	eligible_core	7OAV	0.36743119266055252
7OAV__V5Z__laP__aaC__rs101__m1__alt.	eligible_core	7OAV	0.36743119266055252
7OAV__V5Z__laT__aaD__rs101__m1__alt.	eligible_core	7OAV	0.36743119266055252
7OAW__GTP__laK__aaB__rs101__m1__alt.	eligible_core	7OAW	0.24495412844036835
7OAW__GTP__laQ__aaC__rs102__m1__alt.	eligible_core	7OAW	0.24495412844036835
7OAW__V6T__laH__aaA__rs104__m1__alt.	eligible_core	7OAW	0.24495412844036835
7OAW__V6T__laN__aaB__rs104__m1__alt.	eligible_core	7OAW	0.24495412844036835
7OAW__V6T__laT__aaC__rs105__m1__alt.	eligible_core	7OAW	0.24495412844036835
7OAW__V6T__laY__aaD__rs104__m1__alt.	eligible_core	7OAW	0.24495412844036835
7OAX__V5Z__laDA__aaD__rs103__m1__alt.	eligible_core	7OAX	0.36743119266055252
7OAX__V5Z__laF__aaA__rs102__m1__alt.	eligible_core	7OAX	0.36743119266055252
7OAX__V5Z__laO__aaB__rs103__m1__alt.	eligible_core	7OAX	0.36743119266055252
7OAX__V5Z__laW__aaC__rs103__m1__alt.	eligible_core	7OAX	0.36743119266055252
7PNG__7V5__laB__aaA__rs101__m1__alt.	eligible_core	7PNG	1.4697247706422101
7RBI__DCP__laM__aaD__rs101__m1__alt.	eligible_diversity	7RBI	2.3217391304347954
7REX__PRF__laD__aaA__rs101__m1__alt.	eligible_core	7REX	0.24495412844036835
7REX__PRF__laE__aaA__rs102__m1__alt.	eligible_core	7REX	0.24495412844036835
7REX__PRF__laI__aaB__rs101__m1__alt.	eligible_core	7REX	0.24495412844036835
7REX__PRF__laJ__aaB__rs102__m1__alt.	eligible_core	7REX	0.24495412844036835
7REX__PRF__laK__aaC__rs101__m1__alt.	eligible_core	7REX	0.24495412844036835
7REX__PRF__laL__aaC__rs102__m1__alt.	eligible_core	7REX	0.24495412844036835
7RWR__FMN__laB__aaA__rs101__m1__alt.	eligible_core	7RWR	1.4697247706422101
7SZU__J8F__laF__aaR__rs103__m1__alt.	eligible_core	7SZU	1.4697247706422101
7U0Y__KY6__laD__aaR__rs301__m1__alt.	eligible_core	7U0Y	1.4697247706422101
7W9N__97U__laB__aaA__rs101__m1__alt.	eligible_core	7W9N	1.4697247706422101
7WGW__PCG__laB__aaX__rs101__m1__alt.	eligible_core	7WGW	1.4697247706422101
7X2Z__7U0__laB__aaA__rs101__m1__alt.	eligible_core	7X2Z	1.4697247706422101
7X3A__7V8__laB__aaA__rs101__m1__alt.	eligible_core	7X3A	1.4697247706422101
7X8M__BER__laB__aaX__rs101__m1__alt.	eligible_core	7X8M	0.73486238532110504
7X8M__BER__laC__aaX__rs102__m1__alt.	eligible_core	7X8M	0.73486238532110504
7X8O__KPT__laB__aaX__rs101__m1__alt.	eligible_core	7X8O	0.73486238532110504
7X8O__KPT__laC__aaX__rs102__m1__alt.	eligible_core	7X8O	0.73486238532110504
7XQ5__HEZ__laF__aaC__rs101__m1__alt.	eligible_core	7XQ5	0.73486238532110504
7XQ5__HEZ__laG__aaD__rs101__m1__alt.	eligible_core	7XQ5	0.73486238532110504
7YCI__GTP__laC__aaN__rs501__m1__alt.	eligible_core	7YCI	1.4697247706422101
7YVW__B2R__laC__aaA__rs101__m1__alt.	eligible_core	7YVW	0.73486238532110504
7YVW__B2R__laD__aaA__rs102__m1__alt.	eligible_core	7YVW	0.73486238532110504
7ZJ4__1TU__laC__aaE__rs402__m1__alt.	eligible_core	7ZJ4	0.73486238532110504
7ZJ4__J93__laB__aaE__rs401__m1__alt.	eligible_core	7ZJ4	0.73486238532110504
8ABD__PQ3__laB__aaA__rs101__m1__alt.	eligible_core	8ABD	1.4697247706422101
8ABN__LNF__laB__aaA__rs101__m1__alt.	eligible_core	8ABN	1.4697247706422101
8DWM__BLM__laE__aaG__rs101__m1__alt.	eligible_core	8DWM	1.4697247706422101
8EYU__X5R__laE__aaB__rs103__m1__alt.	eligible_core	8EYU	0.73486238532110504
8EYU__X5R__laI__aaA__rs104__m1__alt.	eligible_core	8EYU	0.73486238532110504
8EYV__747__laF__aaA__rs104__m1__alt.	eligible_core	8EYV	0.73486238532110504
8EYV__747__laI__aaB__rs103__m1__alt.	eligible_core	8EYV	0.73486238532110504
8EYW__TFX__laI__aaA__rs103__m1__alt.	eligible_core	8EYW	1.4697247706422101
8F0N__747__laE__aaB__rs103__m1__alt.	eligible_core	8F0N	1.4697247706422101
8F42__HT1__laC__aaB__rs101__m1__alt.	eligible_core	8F42	1.4697247706422101
8FB3__PRF__laD__aaA__rs101__m1__altA	eligible_core	8FB3	0.36743119266055252
8FB3__PRF__laE__aaA__rs102__m1__altA	eligible_core	8FB3	0.36743119266055252
8FB3__PRF__laJ__aaC__rs101__m1__altA	eligible_core	8FB3	0.36743119266055252
8FB3__PRF__laK__aaC__rs102__m1__altA	eligible_core	8FB3	0.36743119266055252
8FB4__WFB__laD__aaA__rs101__m1__alt.	eligible_core	8FB4	1.4697247706422101
8FHV__2ZY__laH__aaA__rs107__m1__alt.	eligible_core	8FHV	1.4697247706422101
8FHX__2ZY__laH__aaA__rs107__m1__alt.	eligible_core	8FHX	1.4697247706422101
8FHZ__747__laH__aaA__rs107__m1__alt.	eligible_core	8FHZ	1.4697247706422101
8FI0__X5R__laH__aaA__rs107__m1__alt.	eligible_core	8FI0	1.4697247706422101
8FI1__747__laG__aaA__rs106__m1__alt.	eligible_core	8FI1	1.4697247706422101
8FI2__2ZY__laG__aaA__rs106__m1__alt.	eligible_core	8FI2	1.4697247706422101
8FI7__747__laG__aaA__rs106__m1__alt.	eligible_core	8FI7	1.4697247706422101
8FI8__X5R__laG__aaA__rs106__m1__alt.	eligible_core	8FI8	1.4697247706422101
8G4W__PRF__laI__aaR__rs101__m1__alt.	eligible_core	8G4W	1.4697247706422101
8G7E__PRF__laI__aaR__rs101__m1__alt.	eligible_core	8G7E	1.4697247706422101
8GXB__NAD__laH__aaA__rs101__m1__alt.	eligible_core	8GXB	0.73486238532110504
8GXB__NAD__laS__aaB__rs101__m1__alt.	eligible_core	8GXB	0.73486238532110504
8GXC__NMN__laH__aaA__rs101__m1__alt.	eligible_core	8GXC	0.73486238532110504
8GXC__NMN__laO__aaB__rs101__m1__alt.	eligible_core	8GXC	0.73486238532110504
8HB1__NMN__laF__aaB__rs101__m1__alt.	eligible_core	8HB1	0.73486238532110504
8HB1__NMN__laG__aaB__rs102__m1__alt.	eligible_core	8HB1	0.73486238532110504
8HB3__NNR__laC__aaA__rs101__m1__alt.	eligible_core	8HB3	0.73486238532110504
8HB3__NNR__laD__aaB__rs101__m1__alt.	eligible_core	8HB3	0.73486238532110504
8HB8__NMN__laB__aaA__rs101__m1__alt.	eligible_core	8HB8	0.73486238532110504
8HB8__NMN__laC__aaA__rs102__m1__alt.	eligible_core	8HB8	0.73486238532110504
8HBA__NAD__laC__aaA__rs101__m1__alt.	eligible_core	8HBA	0.48990825688073669
8HBA__NAD__laD__aaA__rs102__m1__alt.	eligible_core	8HBA	0.48990825688073669
8HBA__NMN__laF__aaB__rs102__m1__alt.	eligible_core	8HBA	0.48990825688073669
8HZD__O2I__laF__aaA__rs104__m1__alt.	eligible_core	8HZD	0.73486238532110504
8HZD__O2I__laK__aaB__rs105__m1__alt.	eligible_core	8HZD	0.73486238532110504
8HZE__NI4__laK__aaA__rs109__m1__alt.	eligible_core	8HZE	0.73486238532110504
8HZE__NI4__laT__aaB__rs109__m1__alt.	eligible_core	8HZE	0.73486238532110504
