complex_id	tier	parent_pdb	weight
7REX__PRF__laD__aaA__rs101__m1__alt.	eligible_core	7REX	0.24051030011502705
7REX__PRF__laE__aaA__rs102__m1__alt.	eligible_core	7REX	0.24051030011502705
7REX__PRF__laI__aaB__rs101__m1__alt.	eligible_core	7REX	0.24051030011502705
7REX__PRF__laJ__aaB__rs102__m1__alt.	eligible_core	7REX	0.24051030011502705
7REX__PRF__laK__aaC__rs101__m1__alt.	eligible_core	7REX	0.24051030011502705
7REX__PRF__laL__aaC__rs102__m1__alt.	eligible_core	7REX	0.24051030011502705
7YCI__GTP__laC__aaN__rs501__m1__alt.	eligible_core	7YCI	1.4430618006901623
8ABD__PQ3__laB__aaA__rs101__m1__alt.	eligible_core	8ABD	1.4430618006901623
8ABN__LNF__laB__aaA__rs101__m1__alt.	eligible_core	8ABN	1.4430618006901623
8DWM__BLM__laE__aaG__rs101__m1__alt.	eligible_core	8DWM	1.4430618006901623
8EYU__X5R__laE__aaB__rs103__m1__alt.	eligible_core	8EYU	0.72153090034508116
8EYU__X5R__laI__aaA__rs104__m1__alt.	eligible_core	8EYU	0.72153090034508116
8EYV__747__laF__aaA__rs104__m1__alt.	eligible_core	8EYV	0.72153090034508116
8EYV__747__laI__aaB__rs103__m1__alt.	eligible_core	8EYV	0.72153090034508116
8EYW__TFX__laI__aaA__rs103__m1__alt.	eligible_core	8EYW	1.4430618006901623
8FB3__PRF__laD__aaA__rs101__m1__altA	eligible_core	8FB3	0.36076545017254058
8FB3__PRF__laE__aaA__rs102__m1__altA	eligible_core	8FB3	0.36076545017254058
8FB3__PRF__laJ__aaC__rs101__m1__altA	eligible_core	8FB3	0.36076545017254058
8FB3__PRF__laK__aaC__rs102__m1__altA	eligible_core	8FB3	0.36076545017254058
8FHV__2ZY__laH__aaA__rs107__m1__alt.	eligible_core	8FHV	1.4430618006901623
8FHX__2ZY__laH__aaA__rs107__m1__alt.	eligible_core	8FHX	1.4430618006901623
8FHZ__747__laH__aaA__rs107__m1__alt.	eligible_core	8FHZ	1.4430618006901623
8FI0__X5R__laH__aaA__rs107__m1__alt.	eligible_core	8FI0	1.4430618006901623
8FI1__747__laG__aaA__rs106__m1__alt.	eligible_core	8FI1	1.4430618006901623
8FI2__2ZY__laG__aaA__rs106__m1__alt.	eligible_core	8FI2	1.4430618006901623
8FI7__747__laG__aaA__rs106__m1__alt.	eligible_core	8FI7	1.4430618006901623
8FI8__X5R__laG__aaA__rs106__m1__alt.	eligible_core	8FI8	1.4430618006901623
8G4W__PRF__laI__aaR__rs101__m1__alt.	eligible_core	8G4W	1.4430618006901623
8G7E__PRF__laI__aaR__rs101__m1__alt.	eligible_core	8G7E	1.4430618006901623
8HZD__O2I__laF__aaA__rs104__m1__alt.	eligible_core	8HZD	0.72153090034508116
8HZD__O2I__laK__aaB__rs105__m1__alt.	eligible_core	8HZD	0.72153090034508116
8HZK__NI4__laBA__aaB__rs110__m1__alt.	eligible_core	8HZK	0.72153090034508116
8HZK__NI4__laR__aaA__rs116__m1__alt.	eligible_core	8HZK	0.72153090034508116
8HZL__NI4__laCA__aaB__rs114__m1__alt.	eligible_core	8HZL	0.24051030011502705
8HZL__NI4__laDA__aaB__rs115__m1__alt.	eligible_core	8HZL	0.24051030011502705
8HZL__NI4__laEA__aaB__rs116__m1__alt.	eligible_core	8HZL	0.24051030011502705
8HZL__NI4__laM__aaA__rs111__m1__alt.	eligible_core	8HZL	0.24051030011502705
8HZL__NI4__laN__aaA__rs112__m1__alt.	eligible_core	8HZL	0.24051030011502705
8HZL__NI4__laO__aaA__rs113__m1__alt.	eligible_core	8HZL	0.24051030011502705
8K0T__TEP__laB__aaA__rs101__m1__alt.	eligible_core	8K0T	1.4430618006901623
8K0U__HPA__laB__aaA__rs101__m1__alt.	eligible_core	8K0U	1.4430618006901623
8K0V__I7U__laB__aaA__rs101__m1__alt.	eligible_core	8K0V	1.4430618006901623
8K0W__TEP__laB__aaA__rs101__m1__alt.	eligible_core	8K0W	1.4430618006901623
8OLV__VTR__laRA__aaA__rs443__m1__alt.	eligible_core	8OLV	1.4430618006901623
8R6H__PQ3__laB__aaA__rs101__m1__alt.	eligible_core	8R6H	1.4430618006901623
8RUJ__VTR__laB__aaA__rs401__m1__alt.	eligible_diversity	8RUJ	2.2796193663076476
8T5O__TAC__laB__aaA__rs301__m1__alt.	eligible_core	8T5O	1.4430618006901623
8T7X__DAP__laE__aaA__rs101__m1__alt.	eligible_core	8T7X	0.72153090034508116
8T7X__DAP__laG__aaD__rs101__m1__alt.	eligible_core	8T7X	0.72153090034508116
8T80__HT1__laF__aaA__rs102__m1__alt.	eligible_core	8T80	0.72153090034508116
8T80__HT1__laG__aaD__rs101__m1__alt.	eligible_core	8T80	0.72153090034508116
8T8T__YSQ__laJ__aaB__rs104__m1__alt.	eligible_core	8T8T	1.4430618006901623
8TA9__DAP__laF__aaD__rs101__m1__alt.	eligible_core	8TA9	1.4430618006901623
8TAJ__NT__laF__aaD__rs101__m1__alt.	eligible_core	8TAJ	1.4430618006901623
8TAP__NT__laE__aaC__rs101__m1__alt.	eligible_core	8TAP	1.4430618006901623
8TAQ__HT1__laF__aaC__rs101__m1__alt.	eligible_core	8TAQ	1.4430618006901623
8TB8__HT1__laF__aaD__rs101__m1__alt.	eligible_core	8TB8	1.4430618006901623
8TBO__NT__laE__aaA__rs101__m1__alt.	eligible_core	8TBO	1.4430618006901623
8TDT__DAP__laJ__aaC__rs101__m1__alt.	eligible_core	8TDT	1.4430618006901623
8TOZ__PRF__laB__aaA__rs201__m1__alt.	eligible_core	8TOZ	1.4430618006901623
8VPV__PRF__laB__aaA__rs201__m1__alt.	eligible_core	8VPV	1.4430618006901623
8WQ7__XA5__laE__aaB__rs102__m1__alt.	eligible_core	8WQ7	1.4430618006901623
8XZE__THG__laB__aaA__rs101__m1__alt.	eligible_core	8XZE	1.4430618006901623
8XZL__DHF__laB__aaA__rs101__m1__alt.	eligible_core	8XZL	1.4430618006901623
8XZM__NPR__laG__aaA__rs106__m1__alt.	eligible_core	8XZM	1.4430618006901623
8XZN__H4B__laB__aaA__rs101__m1__alt.	eligible_core	8XZN	1.4430618006901623
8XZO__GUN__laC__aaA__rs202__m1__alt.	eligible_core	8XZO	1.4430618006901623
8XZP__A1LXN__laG__aaA__rs106__m1__alt.	eligible_core	8XZP	1.4430618006901623
8XZQ__AZG__laB__aaA__rs101__m1__alt.	eligible_core	8XZQ	1.4430618006901623
8XZR__ANG__laB__aaA__rs101__m1__alt.	eligible_core	8XZR	1.4430618006901623
8XZW__THG__laB__aaA__rs101__m1__alt.	eligible_core	8XZW	1.4430618006901623
9BZ1__5AC__laG__aaA__rs105__m1__alt.	eligible_core	9BZ1	0.72153090034508116
9BZ1__5AC__laM__aaB__rs103__m1__alt.	eligible_core	9BZ1	0.72153090034508116
9BZC__AMZ__laF__aaA__rs105__m1__alt.	eligible_core	9BZC	1.4430618006901623
9CJW__A1AAQ__laK__aaC__rs101__m1__alt.	eligible_core	9CJW	1.4430618006901623
9CKM__A1AY9__laM__aaC__rs101__m1__alt.	eligible_core	9CKM	0.72153090034508116
9CKM__A1AY9__laT__aaB__rs101__m1__alt.	eligible_core	9CKM	0.72153090034508116
9DID__TAM__laK__aaA__rs209__m1__alt.	eligible_core	9DID	1.4430618006901623
9DLL__A1AZM__laC__aaB__rs101__m1__alt.	eligible_core	9DLL	1.4430618006901623
9DLM__A1AZL__laC__aaA__rs101__m1__alt.	eligible_core	9DLM	1.4430618006901623
9DLN__MQC__laC__aaA__rs101__m1__alt.	eligible_core	9DLN	1.4430618006901623
9IF0__B2R__laC__aaAAA__rs101__m1__alt.	eligible_core	9IF0	0.72153090034508116
9IF0__B2R__laD__aaBBB__rs101__m1__alt.	eligible_core	9IF0	0.72153090034508116
9IO0__53D__laB__aaA__rs101__m1__alt.	eligible_core	9IO0	1.4430618006901623
9IO1__53D__laB__aaA__rs101__m1__alt.	eligible_core	9IO1	1.4430618006901623
9IOR__53D__laB__aaA__rs101__m1__alt.	eligible_core	9IOR	1.4430618006901623
9J9X__A1EA7__laIA__aaN__rs534__m1__alt.	eligible_core	9J9X	1.4430618006901623
9JX5__7V8__laB__aaA__rs101__m1__alt.	eligible_core	9JX5	1.4430618006901623
9K38__GTP__laEA__aaZ__rs101__m1__alt.	eligible_core	9K38	1.4430618006901623
9K9H__GMP__laE__aaA__rs404__m1__alt.	eligible_core	9K9H	1.4430618006901623
9KG8__BER__laB__aaX__rs101__m1__alt.	eligible_core	9KG8	0.72153090034508116
9KG8__BER__laC__aaX__rs102__m1__alt.	eligible_core	9KG8	0.72153090034508116
9KTJ__ATP__laB__aaA__rs101__m1__alt.	eligible_core	9KTJ	1.4430618006901623
9L4E__A1EIH__laB__aaA__rs101__m1__alt.	eligible_core	9L4E	0.72153090034508116
9L4E__A1EIH__laC__aaA__rs102__m1__alt.	eligible_core	9L4E	0.72153090034508116
9LXO__GTP__laDA__aaZ__rs101__m1__alt.	eligible_core	9LXO	1.4430618006901623
9MP1__A1BNK__laC__aaA__rs101__m1__alt.	eligible_core	9MP1	0.72153090034508116
9MP1__A1BNK__laK__aaB__rs101__m1__alt.	eligible_core	9MP1	0.72153090034508116
9NAP__EKJ__laB__aaA__rs201__m1__alt.	eligible_core	9NAP	1.4430618006901623
9NDV__QI9__laB__aaA__rs201__m1__alt.	eligible_core	9NDV	1.4430618006901623
9NDX__QI9__laC__aaA__rs201__m1__alt.	eligible_core	9NDX	0.72153090034508116
9NDX__QI9__laD__aaB__rs201__m1__alt.	eligible_core	9NDX	0.72153090034508116
9NX4__CPF__laL__aaC__rs101__m1__alt.	eligible_diversity	9NX4	2.2796193663076476
9VUO__A1ETT__laC__aaA__rs101__m1__alt.	eligible_core	9VUO	1.4430618006901623
